"snapshot_id","contract_number","decision","tracs_overall_expiration_date","time_diff","contract_term_months_qty","tracs_status_name","previous_status"
"c2006-04","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","ID16CS94001","no change","1999-09-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","IL06CS94020","other","1999-11-30 00:00:00","",60,"Expired",""
"c2005-01","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","IL06CS94020","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","IL06H121023","other","1999-09-30 00:00:00","",12,"Expired",""
"c2005-01","IL06H121023","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2005-05","IL06H121023","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2005-07","IL06H121023","in","2006-01-31 00:00:00","2315 days",12,"Active","Expired"
"c2006-02","IL06H121023","no change","2006-01-31 00:00:00","00:00:00",12,"Active","Active"
"c2006-04","IL06H121023","no change","2006-01-31 00:00:00","00:00:00",12,"Active","Active"
"c2006-05","IL06H121023","in","2010-01-31 00:00:00","1461 days",48,"Active","Active"
"c2006-07","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2006-09","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2007-01","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2007-02","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2007-07","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2007-09","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2007-12","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2008-03","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2009-02","IL06H121023","no change","2010-01-31 00:00:00","00:00:00",48,"Active","Active"
"c2009-11","IL06H121023","in","2032-02-29 00:00:00","8064 days",240,"Active","Active"
"c2011-09","IL06H121023","other","2011-06-30 00:00:00","-7549 days",5,"Active","Active"
"c2012-03","IL06H121023","in","2032-02-29 00:00:00","7549 days",240,"Active","Active"
"c2012-12","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2013-09","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2014-10","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2014-11","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-03","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-04","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-05","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-09","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-10","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-11","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2015-12","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-01","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-04","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2016-09","IL06H121023","no change","2032-02-29 00:00:00","00:00:00",240,"Active","Active"
"c2003-06","IL06M000056","other","1999-09-30 00:00:00","",12,"Expired",""
"c2005-01","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2005-05","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2005-07","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-02","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-04","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-05","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-07","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-09","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-01","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-02","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-07","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-09","IL06M000056","no change","1999-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2003-06","IN36CS94005","other","1999-10-31 00:00:00","",60,"Expired",""
"c2005-01","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","IN36CS94005","no change","1999-10-31 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MD060014006","other","1999-09-30 00:00:00","",240,"Expired",""
"c2005-01","MD060014006","in","2005-09-30 00:00:00","2192 days",12,"Active","Expired"
"c2005-05","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Active","Active"
"c2005-07","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Active","Active"
"c2006-02","MD060014006","out","2005-09-30 00:00:00","00:00:00",12,"Expired","Active"
"c2006-04","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-05","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-07","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2006-09","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-01","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-02","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-07","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-09","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-12","MD060014006","no change","2005-09-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2008-03","MD060014006","in","2008-09-30 00:00:00","1096 days",12,"Active","Expired"
"c2009-02","MD060014006","in","2009-09-30 00:00:00","365 days",12,"Active","Active"
"c2009-11","MD060014006","in","2032-11-30 00:00:00","8462 days",240,"Active","Active"
"c2011-09","MD060014006","other","2011-09-30 00:00:00","-7732 days",12,"Active","Active"
"c2012-03","MD060014006","in","2032-11-30 00:00:00","7732 days",240,"Active","Active"
"c2012-12","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2013-09","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2014-10","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2014-11","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-03","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-04","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-05","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-09","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-10","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-11","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-12","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-01","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-04","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-05","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-08","MD060014006","no change","2032-11-30 00:00:00","00:00:00",240,"Active","Active"
"c2016-09","MD060014006","in","2036-08-31 00:00:00","1370 days",240,"Active","Active"
"c2003-06","MD06CS94003","other","1999-11-30 00:00:00","",60,"Expired",""
"c2005-01","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","MD06CS94003","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MD06CS94006","other","1999-11-30 00:00:00","",60,"Expired",""
"c2005-01","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","MD06CS94006","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MD06CS94007","other","1999-11-30 00:00:00","",60,"Expired",""
"c2005-01","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-05","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2005-07","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-02","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-04","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-05","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-07","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2006-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-01","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-02","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-07","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2007-12","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2008-03","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-02","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2009-11","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2011-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-03","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2012-12","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2013-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-10","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2014-11","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-03","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-04","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-05","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-10","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-11","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2015-12","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-01","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-04","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-05","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-08","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2016-09","MD06CS94007","no change","1999-11-30 00:00:00","00:00:00",60,"Expired","Expired"
"c2003-06","MD06H020001","other","1999-06-30 00:00:00","",255,"Expired",""
"c2005-01","MD06H020001","in","2005-06-30 00:00:00","2192 days",12,"Active","Expired"
"c2005-05","MD06H020001","no change","2005-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2005-07","MD06H020001","in","2006-06-30 00:00:00","365 days",12,"Active","Active"
"c2006-02","MD06H020001","no change","2006-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2006-04","MD06H020001","no change","2006-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2006-05","MD06H020001","no change","2006-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2006-07","MD06H020001","out","2006-06-30 00:00:00","00:00:00",12,"Expired","Active"
"c2006-09","MD06H020001","no change","2006-06-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2007-01","MD06H020001","in","2007-06-30 00:00:00","365 days",12,"Active","Expired"
"c2007-02","MD06H020001","no change","2007-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2007-07","MD06H020001","no change","2007-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2007-09","MD06H020001","out","2007-06-30 00:00:00","00:00:00",12,"Expired","Active"
"c2007-12","MD06H020001","in","2008-06-30 00:00:00","366 days",6,"Active","Expired"
"c2008-03","MD06H020001","no change","2008-06-30 00:00:00","00:00:00",6,"Active","Active"
"c2009-02","MD06H020001","in","2013-06-30 00:00:00","1826 days",60,"Active","Active"
"c2009-11","MD06H020001","in","2014-06-30 00:00:00","365 days",12,"Active","Active"
"c2011-09","MD06H020001","other","2013-06-30 00:00:00","-365 days",60,"Active","Active"
"c2012-03","MD06H020001","in","2014-06-30 00:00:00","365 days",12,"Active","Active"
"c2012-12","MD06H020001","no change","2014-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2013-09","MD06H020001","no change","2014-06-30 00:00:00","00:00:00",12,"Active","Active"
"c2014-10","MD06H020001","out","2014-06-30 00:00:00","00:00:00",12,"Expired","Active"
"c2014-11","MD06H020001","no change","2014-06-30 00:00:00","00:00:00",12,"Expired","Expired"
"c2015-03","MD06H020001","in","2034-06-30 00:00:00","7305 days",240,"Active","Expired"
"c2015-04","MD06H020001","no change","2034-06-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-05","MD06H020001","no change","2034-06-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-08","MD06H020001","no change","2034-06-30 00:00:00","00:00:00",240,"Active","Active"
"c2015-09","MD06H020001","no change","2034-06-30 00:00:00","00:00:00",240,"Active","Active"
